popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
28,0.0306,0.909,218707,medium,0.926,0.103,-6.882000000000001,0.156,90,0.5720000000000001,Electronic
41,0.0046,0.552,199390,high,4.99e-06,0.542,-2.975,0.0958,112,0.115,Electronic
27,0.00694,0.465,198457,high,0.0979,0.1159999999999999,-4.94,0.0377,75,0.623,Electronic
40,0.77,0.867,233036,medium,0.6579999999999999,0.0655,-7.763999999999999,0.0919,134,0.7809999999999999,Electronic
42,0.5579999999999999,0.835,233447,medium,0.000752,0.115,-8.892000000000001,0.1889999999999999,100,0.841,Electronic
25,0.00328,0.635,249767,high,0.38,0.108,-4.267,0.0431,129,0.0539,Electronic
36,0.36,0.73,228091,high,0.304,0.143,-4.801,0.0797,140,0.628,Electronic
45,0.0464,0.7759999999999999,161905,medium,0.00191,0.46,-10.494000000000002,0.32,126,0.136,Electronic
49,0.00195,0.778,361070,high,0.807,0.602,-5.718999999999999,0.214,125,0.535,Electronic
29,0.253,0.816,162093,medium,0.0366,0.287,-16.834,0.349,80,0.247,Electronic
41,0.0631,0.883,255201,medium,0.45,0.0988,-10.305,0.353,80,0.6629999999999999,Electronic
51,0.177,0.8029999999999999,203215,medium,0.000187,0.0865,-5.962000000000001,0.1989999999999999,125,0.208,Electronic
33,0.0421,0.3289999999999999,223652,medium,0.0,0.0321,-7.645,0.119,159,0.258,Electronic
37,0.985,0.217,190040,low,0.0374,0.1119999999999999,-17.724,0.0489,170,0.0762,Electronic
40,0.168,0.493,372618,high,0.924,0.0608,-8.645,0.0299,94,0.0358,Electronic
34,0.0139999999999999,0.7170000000000001,195484,medium,0.000609,0.148,-8.121,0.0788,94,0.585,Electronic
45,0.000325,0.63,234240,high,0.626,0.103,-5.052,0.0412,126,0.485,Electronic
31,0.031,0.718,95077,high,0.0,0.402,-6.018,0.0336,93,0.233,Electronic
46,0.716,0.589,366970,medium,0.845,0.1,-14.527,0.308,149,0.568,Electronic
59,0.208,0.593,220800,medium,0.00442,0.221,-7.071000000000001,0.1639999999999999,150,0.3,Electronic
47,0.357,0.44,312814,medium,0.00577,0.091,-10.324000000000002,0.0322,128,0.115,Electronic
25,0.48,0.89,200960,high,0.216,0.433,-6.707999999999999,0.136,123,0.919,Electronic
36,0.0796,0.61,374445,medium,0.3379999999999999,0.108,-8.085,0.0565,84,0.643,Electronic
31,0.225,0.6459999999999999,269627,high,0.899,0.345,-8.556000000000001,0.0557,88,0.107,Electronic
35,0.843,0.552,288600,low,0.918,0.106,-17.753,0.0306,95,0.0399,Electronic
56,0.00172,0.532,236800,high,0.928,0.308,-3.903,0.0544,150,0.604,Electronic
38,0.0009429999999999,0.75,241127,medium,0.363,0.54,-6.277,0.0503,135,0.617,Electronic
50,0.00547,0.412,382765,high,8.609999999999999e-05,0.384,-5.955,0.0749,121,0.106,Electronic
39,0.0209,0.452,291507,high,0.721,0.163,-5.5360000000000005,0.039,106,0.296,Electronic
38,0.109,0.672,109606,high,0.0,0.14,-7.102,0.221,127,0.53,Electronic
35,0.00744,0.7170000000000001,207224,high,0.384,0.213,-6.572,0.365,170,0.524,Electronic
48,0.344,0.5720000000000001,299573,low,0.00742,0.162,-12.335,0.223,118,0.104,Electronic
23,0.504,0.267,240763,low,0.511,0.314,-10.06,0.0344,120,0.0811,Electronic
48,0.00464,0.602,284947,medium,0.43,0.0888,-6.926,0.0281,103,0.733,Electronic
55,0.342,0.51,293752,medium,0.96,0.1169999999999999,-13.053,0.0344,115,0.318,Electronic
32,0.011,0.544,288560,high,0.916,0.357,-11.09,0.0368,174,0.613,Electronic
69,0.00971,0.693,259387,high,0.0,0.0601,-8.354,0.0315,120,0.901,Electronic
72,0.000479,0.467,180880,high,0.1989999999999999,0.299,-4.808,0.0775,146,0.701,Electronic
38,0.0701,0.715,459611,medium,0.092,0.0956,-10.387,0.0403,105,0.179,Electronic
49,0.0307,0.802,400000,medium,0.8909999999999999,0.0936,-8.503,0.0804,108,0.186,Electronic
29,0.136,0.8029999999999999,159375,medium,0.0151,0.735,-3.379,0.348,128,0.187,Electronic
38,0.931,0.507,467373,low,0.165,0.11,-12.838,0.0341,106,0.0985,Electronic
29,0.102,0.679,188267,high,0.0031899999999999,0.3389999999999999,-6.0360000000000005,0.1009999999999999,170,0.7290000000000001,Electronic
36,0.0216,0.5660000000000001,236133,high,0.906,0.283,-5.396,0.0599,125,0.271,Electronic
26,0.00209,0.792,431788,low,0.0272,0.223,-7.465,0.0818,70,0.254,Electronic
33,0.000625,0.696,217983,high,0.0563,0.0882,-5.932,0.092,128,0.341,Electronic
42,0.0125,0.81,450500,medium,0.8909999999999999,0.0565,-11.372,0.0576,120,0.8809999999999999,Electronic
35,0.000135,0.522,367720,high,0.862,0.129,-6.24,0.0424,125,0.295,Electronic
38,0.0362,0.185,303824,medium,2.23e-06,0.166,-5.791,0.0468,113,0.0488,Electronic
36,0.251,0.727,192500,medium,0.000661,0.108,-12.566,0.0397,116,0.527,Electronic
25,0.00674,0.652,276167,high,0.7859999999999999,0.0656,-6.394,0.0467,140,0.231,Electronic
26,0.0128,0.669,362667,high,0.7340000000000001,0.0954,-4.642,0.0362,137,0.515,Electronic
23,0.000122,0.708,160036,high,0.596,0.141,-4.018,0.0358,135,0.492,Electronic
46,0.465,0.797,219533,high,9.3e-06,0.278,-6.303,0.0892,102,0.72,Electronic
42,0.8009999999999999,0.499,53120,low,0.196,0.241,-23.436,0.0408,108,0.536,Electronic
28,0.0164,0.547,221519,high,0.0276,0.0905,-4.421,0.0825,140,0.0433,Electronic
30,0.123,0.56,180856,low,0.0,0.361,-11.285,0.0534,170,0.147,Electronic
31,0.0753,0.6459999999999999,254419,medium,0.703,0.0852,-5.561,0.211,83,0.42,Electronic
32,0.466,0.7190000000000001,294783,low,0.2019999999999999,0.1119999999999999,-11.814,0.0384,128,0.0895,Electronic
56,0.0581,0.8590000000000001,218389,medium,0.00989,0.556,-6.212000000000001,0.253,125,0.23,Electronic
32,0.7829999999999999,0.358,207573,medium,0.0286,0.0928,-8.012,0.0766,148,0.0854,Electronic
33,0.0156,0.795,226480,medium,5.23e-05,0.0586,-7.119,0.0752,106,0.752,Electronic
35,0.302,0.7340000000000001,253714,high,0.0,0.185,-3.762,0.1369999999999999,140,0.931,Electronic
47,0.00465,0.486,199187,medium,0.0,0.0428,-2.714,0.0255,94,0.2739999999999999,Electronic
31,0.479,0.708,190362,high,0.0518,0.111,-2.98,0.118,145,0.58,Electronic
39,0.000722,0.67,480657,high,0.882,0.147,-11.474,0.0389,119,0.0391,Electronic
40,0.0477,0.609,185254,high,0.0522,0.377,-3.569,0.0745,128,0.222,Electronic
42,1.6800000000000002e-05,0.263,210933,medium,0.3829999999999999,0.113,-7.239,0.0422,67,0.141,Electronic
43,0.00226,0.477,279773,high,0.848,0.171,-8.271,0.0315,170,0.555,Electronic
22,0.000252,0.542,376400,medium,0.914,0.106,-10.390999999999998,0.0315,95,0.136,Electronic
36,0.0377,0.515,193600,high,0.77,0.196,-3.823,0.0481,150,0.357,Electronic
23,0.0457,0.612,490133,low,0.8590000000000001,0.674,-11.014,0.0252,97,0.0365,Electronic
36,0.0502,0.56,308387,medium,0.00256,0.0884,-7.074,0.352,186,0.386,Electronic
67,0.192,0.67,162538,medium,5.13e-05,0.0926,-3.469,0.0923,165,0.643,Electronic
22,0.00305,0.797,249067,high,0.0496,0.1,-8.396,0.0531,130,0.652,Electronic
21,0.000204,0.5710000000000001,256960,high,0.537,0.0663,-4.913,0.0471,182,0.653,Electronic
48,0.0678,0.607,364770,high,0.8909999999999999,0.133,-10.726,0.0605,160,0.26,Electronic
30,0.00105,0.7390000000000001,205161,high,0.0632,0.0303,-4.423,0.0604,124,0.495,Electronic
31,0.000843,0.523,204343,high,0.0001699999999999,0.3339999999999999,-2.668,0.416,175,0.375,Electronic
25,0.0044,0.703,402200,high,0.272,0.267,-8.415,0.064,119,0.8690000000000001,Electronic
37,0.00245,0.493,263164,high,0.166,0.129,-4.689,0.161,160,0.324,Electronic
47,0.314,0.616,390987,medium,0.615,0.1119999999999999,-9.827,0.0686,107,0.0904,Electronic
39,0.00123,0.345,484827,high,0.742,0.108,-13.042,0.345,154,0.0872,Electronic
34,0.5429999999999999,0.5870000000000001,285173,medium,0.000259,0.0519,-9.947,0.0314,149,0.76,Electronic
34,0.305,0.8009999999999999,475098,medium,0.765,0.1169999999999999,-11.12,0.0701,89,0.4039999999999999,Electronic
32,0.00191,0.289,498667,high,0.7290000000000001,0.52,-4.618,0.157,167,0.604,Electronic
49,0.0794,0.7140000000000001,181888,high,0.0,0.131,-1.471,0.055,150,0.593,Electronic
23,0.0108,0.685,196286,low,0.0195,0.102,-10.626,0.0287,140,0.151,Electronic
34,0.0556,0.731,274373,high,0.304,0.102,-6.964,0.0351,102,0.6940000000000001,Electronic
45,0.24,0.7,331093,low,0.8909999999999999,0.2189999999999999,-12.855,0.0566,120,0.165,Electronic
64,0.102,0.679,191160,high,0.0107,0.33,-3.357,0.0617,125,0.462,Electronic
27,0.18,0.537,161727,medium,1.26e-06,0.125,-6.428999999999999,0.512,140,0.347,Electronic
42,0.00168,0.6659999999999999,248727,high,0.000397,0.341,-3.826,0.0406,110,0.13,Electronic
42,0.00875,0.856,471256,low,0.687,0.104,-10.618,0.0497,116,0.5870000000000001,Electronic
35,0.107,0.69,238500,high,0.0006219999999999,0.141,-3.856,0.0747,131,0.294,Electronic
48,0.0161,0.7759999999999999,340787,low,0.05,0.119,-6.792999999999999,0.065,119,0.3389999999999999,Electronic
31,0.046,0.7040000000000001,195041,high,1.4800000000000002e-05,0.345,-2.42,0.3329999999999999,184,0.432,Electronic
32,0.0448,0.726,421667,medium,0.883,0.118,-9.53,0.034,144,0.4679999999999999,Electronic
24,0.0059299999999999,0.83,130265,high,0.429,0.1889999999999999,-4.055,0.0826,112,0.163,Electronic
34,0.0548,0.794,239520,medium,0.509,0.208,-9.137,0.0503,114,0.265,Electronic
62,0.1369999999999999,0.72,212571,medium,0.00157,0.122,-5.212000000000001,0.0633,140,0.634,Electronic
39,0.0066099999999999,0.69,238978,high,0.178,0.103,-1.835,0.103,145,0.369,Electronic
57,0.0596,0.645,195692,medium,0.0,0.218,-6.132000000000001,0.1,130,0.534,Electronic
37,0.53,0.431,354521,low,0.833,0.114,-18.958,0.0625,140,0.0666,Electronic
39,1.0800000000000002e-05,0.628,187733,medium,0.7709999999999999,0.0332,-6.0520000000000005,0.0598,112,0.514,Electronic
29,0.142,0.735,373192,medium,0.242,0.113,-7.552,0.0428,124,0.449,Electronic
48,0.291,0.7979999999999999,401574,high,0.7440000000000001,0.271,-10.144,0.0762,122,0.8740000000000001,Electronic
28,0.0107,0.825,197548,high,0.0072,0.3329999999999999,-2.94,0.244,145,0.76,Electronic
42,3.06e-06,0.18,192960,medium,0.695,0.087,-5.747999999999999,0.0529,152,0.154,Electronic
34,0.178,0.469,106667,low,0.909,0.148,-12.275,0.324,121,0.667,Electronic
33,0.00569,0.38,186000,medium,0.00235,0.346,-9.566,0.0741,191,0.402,Electronic
39,0.0002319999999999,0.156,373840,high,0.2769999999999999,0.133,-4.992,0.1639999999999999,175,0.108,Electronic
34,0.0155,0.723,202058,high,0.255,0.0938,-3.826,0.285,126,0.322,Electronic
40,0.000512,0.6920000000000001,236719,high,0.445,0.118,-4.697,0.0303,128,0.0859,Electronic
35,0.0557,0.5579999999999999,128400,medium,0.0146,0.45,-6.497000000000001,0.0401,100,0.0467,Electronic
29,0.00659,0.518,274867,medium,0.00107,0.1119999999999999,-4.722,0.042,140,0.213,Electronic
36,0.192,0.752,210043,low,0.52,0.252,-12.309,0.0409,100,0.619,Electronic
51,0.0832,0.351,241379,high,0.00376,0.12,-6.466,0.228,128,0.0389,Electronic
31,0.0418,0.895,172841,high,0.000455,0.0762,-2.524,0.238,125,0.75,Electronic
76,0.00178,0.674,121160,high,0.0071,0.0754,-6.903,0.0676,130,0.918,Electronic
50,3.41e-05,0.5870000000000001,269240,high,0.386,0.17,-9.137,0.036,102,0.7440000000000001,Electronic
39,0.0109,0.738,150000,high,0.0825,0.213,-5.249,0.2269999999999999,160,0.366,Electronic
49,0.00116,0.7190000000000001,199212,high,0.000103,0.0719,-4.612,0.0409,100,0.85,Electronic
41,0.0003819999999999,0.596,227200,high,0.769,0.262,-1.189,0.0943,150,0.406,Electronic
32,0.0282,0.285,206693,medium,0.527,0.151,-7.824,0.0294,174,0.321,Electronic
57,0.00642,0.736,231111,medium,0.0,0.107,-5.682,0.0722,81,0.562,Electronic
35,0.233,0.253,249400,low,0.0,0.182,-13.564,0.0804,200,0.301,Electronic
32,0.00104,0.667,164776,high,0.825,0.302,-7.081,0.0499,134,0.924,Electronic
31,0.00642,0.713,150000,high,0.0293,0.143,-3.478,0.2,128,0.341,Electronic
32,0.019,0.8,265065,high,4.5e-06,0.1989999999999999,-4.085,0.156,91,0.488,Electronic
35,0.0129,0.487,93103,medium,0.00572,0.0884,-8.321,0.0333,145,0.317,Electronic
28,0.593,0.799,348571,medium,0.016,0.102,-9.123,0.0264,105,0.7390000000000001,Electronic
41,0.172,0.835,461399,high,0.809,0.108,-10.084,0.0698,122,0.325,Electronic
31,0.00745,0.73,664573,high,0.4579999999999999,0.214,-8.146,0.053,127,0.7559999999999999,Electronic
47,0.57,0.805,250338,medium,0.303,0.1689999999999999,-5.589,0.439,105,0.6579999999999999,Electronic
38,0.0758,0.628,332760,medium,0.645,0.48,-9.224,0.0465,172,0.148,Electronic
37,0.000113,0.6509999999999999,271875,high,0.8270000000000001,0.1369999999999999,-2.26,0.0868,128,0.315,Electronic
39,0.00905,0.696,465680,high,0.868,0.324,-8.205,0.0752,120,0.474,Electronic
34,0.564,0.401,373305,low,0.931,0.1009999999999999,-13.234000000000002,0.0562,72,0.2269999999999999,Electronic
41,0.0997,0.282,197500,high,0.0,0.1009999999999999,-3.402,0.076,144,0.375,Electronic
41,0.00317,0.716,243750,high,0.0521,0.362,-5.638,0.0525,128,0.486,Electronic
30,0.00358,0.596,206400,low,0.662,0.341,-8.287,0.0461,150,0.445,Electronic
31,0.00224,0.591,152293,medium,0.539,0.406,-6.562,0.12,145,0.252,Electronic
27,0.00834,0.8009999999999999,143592,high,0.0099,0.27,-3.834,0.053,146,0.6,Electronic
38,0.057,0.489,230893,medium,0.0,0.174,-6.415,0.174,128,0.0681,Electronic
43,0.0455,0.87,217187,high,0.763,0.0662,-2.245,0.0543,124,0.266,Electronic
47,0.142,0.604,171882,high,0.154,0.31,-3.0860000000000003,0.304,170,0.632,Electronic
22,0.00147,0.655,274286,medium,0.000223,0.0954,-5.956,0.0774,70,0.108,Electronic
42,0.185,0.5670000000000001,307880,high,0.887,0.11,-13.227,0.0719,188,0.0446,Electronic
48,0.0355,0.603,322000,medium,0.805,0.422,-10.380999999999998,0.0448,111,0.11,Electronic
54,0.396,0.586,230787,high,0.00836,0.0895,-5.2410000000000005,0.0432,110,0.6890000000000001,Electronic
40,0.144,0.841,209747,high,4.74e-05,0.122,-6.408,0.135,93,0.552,Electronic
42,0.0166,0.371,242118,medium,0.0,0.364,-5.327999999999999,0.0596,170,0.2339999999999999,Electronic
36,0.0603,0.6920000000000001,173280,high,0.000165,0.3329999999999999,-4.87,0.288,125,0.37,Electronic
46,0.314,0.496,385000,high,0.0129,0.107,-3.44,0.434,150,0.084,Electronic
42,0.000259,0.599,222107,high,0.0258,0.0829,-7.758999999999999,0.0387,144,0.8140000000000001,Electronic
47,0.000208,0.769,473067,high,0.631,0.331,-8.717,0.0634,116,0.893,Electronic
36,0.0187,0.508,257107,high,0.8220000000000001,0.307,-3.263,0.0297,168,0.514,Electronic
28,0.000325,0.498,222069,high,0.000739,0.244,-0.863,0.254,174,0.2739999999999999,Electronic
34,0.465,0.8170000000000001,498855,low,0.8740000000000001,0.144,-15.857,0.0485,104,0.0561,Electronic
42,0.0164,0.4679999999999999,195280,low,0.882,0.332,-16.022000000000002,0.0606,108,0.316,Electronic
39,0.0376,0.44,443586,high,0.00258,0.206,-4.112,0.046,145,0.265,Electronic
25,0.000496,0.488,164333,high,0.158,0.0957,-3.879,0.29,180,0.325,Electronic
32,0.0499,0.805,312459,medium,0.1969999999999999,0.2,-8.635,0.0961,138,0.807,Electronic
43,0.00145,0.642,213512,high,0.00279,0.0984,-2.878,0.045,126,0.496,Electronic
44,0.2189999999999999,0.655,229714,medium,0.00351,0.173,-6.068,0.0479,140,0.359,Electronic
40,0.222,0.892,164727,medium,0.005,0.0714,-11.588,0.0648,110,0.5820000000000001,Electronic
50,0.0603,0.474,182400,medium,0.0,0.133,-3.072,0.0812,150,0.1989999999999999,Electronic
50,0.0049,0.449,249600,high,0.09,0.2269999999999999,-2.041,0.0734,150,0.124,Electronic
34,0.000988,0.851,390507,medium,0.664,0.154,-3.4530000000000003,0.0375,123,0.516,Electronic
30,0.171,0.57,301333,high,0.0,0.114,-3.353,0.33,89,0.795,Electronic
33,0.00577,0.5670000000000001,182400,high,1.14e-05,0.0661,0.892,0.332,75,0.629,Electronic
24,0.0031,0.66,208560,high,0.000122,0.061,-5.287999999999999,0.055,121,0.7959999999999999,Electronic
58,0.0074,0.647,237960,high,0.0,0.124,-4.466,0.0814,118,0.2769999999999999,Electronic
46,0.000352,0.7190000000000001,198000,medium,0.498,0.0851,-6.35,0.0479,100,0.166,Electronic
48,0.8809999999999999,0.629,295867,medium,0.499,0.104,-11.235,0.0445,119,0.261,Electronic
30,0.307,0.932,247059,medium,0.0164,0.0779,-4.62,0.3339999999999999,102,0.5870000000000001,Electronic
34,0.00511,0.735,269535,medium,0.0137,0.358,-1.999,0.4629999999999999,160,0.613,Electronic
36,0.0041,0.526,198109,high,0.8640000000000001,0.0967,-1.4409999999999998,0.105,128,0.416,Electronic
44,0.0102,0.71,238753,medium,0.866,0.102,-6.417999999999999,0.0289,118,0.7020000000000001,Electronic
42,0.0916,0.4479999999999999,153231,high,0.905,0.138,-7.31,0.0583,130,0.0658,Electronic
31,0.00258,0.765,449960,medium,0.906,0.401,-13.111,0.0732,97,0.211,Electronic
34,0.0003549999999999,0.513,255181,medium,0.000236,0.113,-5.524,0.0427,128,0.442,Electronic
38,0.0127,0.488,233719,medium,0.0121,0.0661,-6.162999999999999,0.0564,140,0.0395,Electronic
36,0.0248,0.7559999999999999,198400,high,0.104,0.337,-2.3680000000000003,0.298,150,0.2269999999999999,Electronic
40,0.442,0.569,343133,low,0.847,0.108,-12.578,0.0259,130,0.457,Electronic
30,2.57e-06,0.293,355960,medium,0.687,0.103,-6.755,0.179,139,0.161,Electronic
38,0.065,0.628,187115,high,4.28e-05,0.124,-2.806,0.0383,145,0.3779999999999999,Electronic
42,0.631,0.198,276067,low,0.904,0.16,-10.245,0.0347,78,0.0757,Electronic
40,0.361,0.7909999999999999,481534,high,0.471,0.113,-9.61,0.2319999999999999,108,0.236,Electronic
37,0.599,0.5579999999999999,393622,medium,0.928,0.657,-9.023,0.0373,75,0.175,Electronic
48,0.0997,0.758,281143,medium,0.0613,0.151,-11.39,0.0639,143,0.212,Electronic
59,1.05e-05,0.71,601479,medium,0.852,0.0909,-8.538,0.0682,125,0.503,Electronic
27,0.624,0.54,328008,medium,0.873,0.0874,-14.109000000000002,0.0444,160,0.178,Electronic
38,0.0248,0.358,249750,medium,0.000713,0.113,-4.33,0.0361,140,0.103,Electronic
39,0.0268,0.451,288696,high,0.000256,0.204,-2.873,0.0801,138,0.205,Electronic
25,0.00754,0.5539999999999999,216443,high,9.990000000000002e-05,0.928,-3.572,0.426,171,0.288,Electronic
36,0.0833,0.736,218312,high,0.000349,0.354,-4.285,0.0398,126,0.517,Electronic
29,0.276,0.831,227029,medium,0.585,0.642,-4.33,0.08,158,0.324,Electronic
32,0.00243,0.601,218012,medium,0.0791,0.0559,-6.042999999999999,0.0246,95,0.47,Electronic
27,0.00554,0.609,188800,high,0.0054399999999999,0.767,-1.692,0.0639,150,0.354,Electronic
46,0.0116,0.652,509304,high,0.942,0.0915,-10.78,0.0374,127,0.223,Electronic
40,0.684,0.397,302227,medium,0.7809999999999999,0.1119999999999999,-9.845,0.0281,120,0.297,Electronic
45,0.00399,0.579,241702,high,0.135,0.1009999999999999,-4.683,0.0468,145,0.233,Electronic
42,0.387,0.657,206522,medium,0.0203,0.0833,-6.57,0.027,110,0.441,Electronic
40,0.000455,0.521,277873,high,0.667,0.111,-7.221,0.0243,103,0.0724,Electronic
40,0.000561,0.742,580364,low,0.39,0.0969999999999999,-13.787,0.0547,110,0.361,Electronic
26,0.0118,0.589,163200,high,3.35e-05,0.518,-2.311,0.156,150,0.449,Electronic
48,0.00365,0.555,330107,high,0.91,0.135,-7.2010000000000005,0.0425,100,0.288,Electronic
37,0.00161,0.889,860761,low,0.835,0.0514,-12.38,0.0747,100,0.0751,Electronic
37,0.0118,0.433,185455,high,0.0,0.42,-1.873,0.519,176,0.287,Electronic
33,0.366,0.67,329266,medium,0.716,0.102,-17.153,0.0572,94,0.2689999999999999,Electronic
36,0.0008039999999999,0.406,246067,high,0.136,0.799,-5.82,0.16,147,0.1,Electronic
36,0.00349,0.575,273808,medium,0.026,0.133,-9.54,0.0368,110,0.0946,Electronic
32,0.00601,0.621,147200,high,1.52e-06,0.644,-1.82,0.353,150,0.366,Electronic
56,0.07,0.621,416566,high,0.1689999999999999,0.0737,-8.963,0.0363,118,0.557,Electronic
39,0.14,0.66,224281,high,0.0623,0.223,-4.12,0.0485,140,0.353,Electronic
48,0.0678,0.767,347347,high,0.00509,0.43,-8.28,0.0566,121,0.8390000000000001,Electronic
38,0.0648,0.7390000000000001,219828,medium,0.873,0.259,-5.485,0.0542,94,0.59,Electronic
25,0.159,0.687,303440,medium,0.953,0.105,-9.82,0.0461,126,0.108,Electronic
32,0.0866,0.764,459413,high,0.513,0.114,-8.384,0.0667,110,0.231,Electronic
0,0.178,0.7020000000000001,890680,medium,0.89,0.151,-15.157,0.05,130,0.581,Electronic
36,0.000757,0.599,219375,high,0.557,0.487,-1.026,0.107,128,0.3429999999999999,Electronic
42,0.000303,0.546,219200,high,0.8540000000000001,0.109,-2.77,0.0939,150,0.293,Electronic
29,0.0737,0.826,223623,high,0.22,0.0843,-6.425,0.0872,126,0.622,Electronic
29,0.00762,0.784,315143,medium,0.331,0.111,-8.399,0.0442,105,0.396,Electronic
63,0.00903,0.764,234240,high,0.0,0.0746,-5.443,0.0413,129,0.937,Electronic
37,6.04e-06,0.7020000000000001,287840,medium,0.706,0.1,-5.468,0.0897,115,0.705,Electronic
39,0.00746,0.5539999999999999,206667,high,0.967,0.222,-0.926,0.179,144,0.507,Electronic
33,0.1159999999999999,0.407,246866,medium,0.00117,0.111,-3.41,0.0337,140,0.11,Electronic
27,0.00765,0.427,236800,high,0.118,0.402,-2.231,0.411,79,0.3339999999999999,Electronic
47,0.657,0.6459999999999999,316304,medium,0.852,0.109,-9.657,0.0429,95,0.124,Electronic
28,0.00385,0.625,217625,high,0.5529999999999999,0.3289999999999999,-5.789,0.0461,150,0.1989999999999999,Electronic
20,0.0517,0.7440000000000001,234733,medium,0.026,0.104,-12.16,0.0989,157,0.3429999999999999,Electronic
43,0.544,0.691,401333,medium,0.912,0.109,-9.969,0.0286,113,0.256,Electronic
57,0.156,0.728,185600,high,6.92e-05,0.15,-1.413,0.31,75,0.527,Electronic
37,0.477,0.82,339319,medium,0.923,0.22,-10.251,0.0404,113,0.312,Electronic
31,0.353,0.602,341253,medium,0.892,0.113,-11.19,0.0326,130,0.218,Electronic
49,0.000486,0.626,240000,high,0.0391,0.178,-5.313,0.196,176,0.422,Electronic
